TimeStamp,ECG,PPG,HR
13:20:25,1695,-17177,-2712
13:20:25,1733,-17156,-2652
13:20:25,1733,-17156,-2652
13:20:25,1733,-17156,-2652
13:20:25,1733,-17156,-2652
13:20:25,1605,-17150,-2638
13:20:25,1605,-17150,-2638
13:20:25,1605,-17150,-2638
13:20:25,1605,-17150,-2638
13:20:25,1584,-17160,-2648
13:20:25,1584,-17160,-2648
13:20:25,1584,-17160,-2648
13:20:25,1584,-17160,-2648
13:20:25,1682,-17168,-2657
13:20:25,1682,-17168,-2657
13:20:25,1682,-17168,-2657
13:20:25,1682,-17168,-2657
13:20:25,1560,-17159,-2634
13:20:25,1560,-17159,-2634
13:20:25,1560,-17159,-2634
13:20:25,1560,-17159,-2634
13:20:25,1577,-17156,-2588
13:20:25,1577,-17156,-2588
13:20:25,1577,-17156,-2588
13:20:25,1577,-17156,-2588
13:20:25,1506,-17154,-2595
13:20:25,1506,-17154,-2595
13:20:25,1506,-17154,-2595
13:20:25,1506,-17154,-2595
13:20:25,1488,-17166,-2627
13:20:25,1488,-17166,-2627
13:20:25,1488,-17166,-2627
13:20:25,1488,-17166,-2627
13:20:25,1442,-17161,-2662
13:20:25,1442,-17161,-2662
13:20:25,1442,-17161,-2662
13:20:25,1442,-17161,-2662
13:20:25,1391,-17178,-2684
13:20:25,1391,-17178,-2684
13:20:25,1391,-17178,-2684
13:20:25,1391,-17178,-2684
13:20:25,1382,-17172,-2679
13:20:25,1382,-17172,-2679
13:20:25,1382,-17172,-2679
13:20:25,1382,-17172,-2679
13:20:25,1409,-17159,-2651
13:20:25,1409,-17159,-2651
13:20:25,1409,-17159,-2651
13:20:25,1409,-17159,-2651
13:20:25,1263,-17149,-2592
13:20:25,1263,-17149,-2592
13:20:25,1263,-17149,-2592
13:20:25,1263,-17149,-2592
13:20:25,1251,-17130,-2543
13:20:25,1251,-17130,-2543
13:20:25,1251,-17130,-2543
13:20:25,1251,-17130,-2543
13:20:25,1196,-17110,-2482
13:20:25,1196,-17110,-2482
13:20:25,1196,-17110,-2482
13:20:25,1196,-17110,-2482
13:20:25,1136,-17099,-2457
13:20:25,1136,-17099,-2457
13:20:25,1136,-17099,-2457
13:20:25,1136,-17099,-2457
13:20:25,1061,-17082,-2457
13:20:25,1061,-17082,-2457
13:20:25,1061,-17082,-2457
13:20:25,1061,-17082,-2457
13:20:25,1034,-17096,-2455
13:20:25,1034,-17096,-2455
13:20:25,1034,-17096,-2455
13:20:25,1034,-17096,-2455
13:20:25,1013,-17097,-2470
13:20:25,1013,-17097,-2470
13:20:25,1013,-17097,-2470
13:20:25,1013,-17097,-2470
13:20:25,986,-17102,-2490
13:20:25,986,-17102,-2490
13:20:25,986,-17102,-2490
13:20:25,986,-17102,-2490
13:20:25,986,-17098,-2475
13:20:25,986,-17098,-2475
13:20:25,986,-17098,-2475
13:20:25,986,-17098,-2475
13:20:25,857,-17098,-2481
13:20:25,857,-17098,-2481
13:20:25,857,-17098,-2481
13:20:25,857,-17098,-2481
13:20:25,764,-17098,-2456
13:20:25,764,-17098,-2456
13:20:25,764,-17098,-2456
13:20:25,764,-17098,-2456
13:20:25,726,-17090,-2441
13:20:25,726,-17090,-2441
13:20:25,726,-17090,-2441
13:20:25,726,-17090,-2441
13:20:25,672,-17082,-2396
13:20:25,672,-17082,-2396
13:20:25,672,-17082,-2396
13:20:25,672,-17082,-2396
13:20:25,509,-17081,-2365
13:20:25,509,-17081,-2365
13:20:25,509,-17081,-2365
13:20:25,509,-17081,-2365
13:20:25,488,-17058,-2326
13:20:25,488,-17058,-2326
13:20:25,488,-17058,-2326
13:20:25,488,-17058,-2326
13:20:25,493,-17046,-2310
13:20:25,493,-17046,-2310
13:20:25,493,-17046,-2310
13:20:25,493,-17046,-2310
13:20:25,484,-17036,-2285
13:20:25,484,-17036,-2285
13:20:25,484,-17036,-2285
13:20:25,484,-17036,-2285
13:20:25,450,-17028,-2280
13:20:25,450,-17028,-2280
13:20:25,450,-17028,-2280
13:20:25,450,-17028,-2280
13:20:25,363,-17023,-2254
13:20:25,363,-17023,-2254
13:20:25,363,-17023,-2254
13:20:25,363,-17023,-2254
13:20:25,231,-17024,-2250
13:20:25,231,-17024,-2250
13:20:25,231,-17024,-2250
13:20:25,231,-17024,-2250
13:20:25,249,-17016,-2227
13:20:25,249,-17016,-2227
13:20:25,249,-17016,-2227
13:20:25,249,-17016,-2227
13:20:25,232,-17004,-2202
13:20:25,232,-17004,-2202
13:20:25,232,-17004,-2202
13:20:25,232,-17004,-2202
13:20:25,121,-16983,-2170
13:20:25,121,-16983,-2170
13:20:25,121,-16983,-2170
13:20:25,121,-16983,-2170
13:20:25,74,-16978,-2124
13:20:25,74,-16978,-2124
13:20:25,74,-16978,-2124
13:20:25,74,-16978,-2124
13:20:25,-34,-16985,-2140
13:20:25,-34,-16985,-2140
13:20:25,-34,-16985,-2140
13:20:25,-34,-16985,-2140
13:20:25,-39,-17078,-2371
13:20:25,-39,-17078,-2371
13:20:25,-39,-17078,-2371
13:20:25,-39,-17078,-2371
13:20:25,-258,-17234,-2755
13:20:25,-258,-17234,-2755
13:20:25,-258,-17234,-2755
13:20:25,-258,-17234,-2755
13:20:25,-188,-17326,-2974
13:20:25,-188,-17326,-2974
13:20:25,-188,-17326,-2974
13:20:25,-188,-17326,-2974
13:20:25,-224,-17367,-3070
13:20:25,-224,-17367,-3070
13:20:25,-224,-17367,-3070
13:20:25,-224,-17367,-3070
13:20:25,-301,-17365,-3069
13:20:25,-301,-17365,-3069
13:20:25,-301,-17365,-3069
13:20:25,-301,-17365,-3069
13:20:25,-403,-17334,-3016
13:20:25,-403,-17334,-3016
13:20:25,-403,-17334,-3016
13:20:25,-403,-17334,-3016
13:20:25,-488,-17302,-2948
13:20:25,-488,-17302,-2948
13:20:25,-488,-17302,-2948
13:20:25,-488,-17302,-2948
13:20:25,-479,-17273,-2878
13:20:25,-479,-17273,-2878
13:20:25,-479,-17273,-2878
13:20:25,-479,-17273,-2878
13:20:25,-493,-17258,-2841
13:20:25,-493,-17258,-2841
13:20:25,-493,-17258,-2841
13:20:25,-493,-17258,-2841
13:20:25,-610,-17265,-2862
13:20:25,-610,-17265,-2862
13:20:25,-610,-17265,-2862
13:20:25,-610,-17265,-2862
13:20:25,-617,-17280,-2870
13:20:25,-617,-17280,-2870
13:20:25,-617,-17280,-2870
13:20:25,-617,-17280,-2870
13:20:26,-802,-17275,-2860
13:20:26,-802,-17275,-2860
13:20:26,-802,-17275,-2860
13:20:26,-802,-17275,-2860
13:20:26,-727,-17266,-2839
13:20:26,-727,-17266,-2839
13:20:26,-727,-17266,-2839
13:20:26,-727,-17266,-2839
13:20:26,-806,-17267,-2817
13:20:26,-806,-17267,-2817
13:20:26,-806,-17267,-2817
13:20:26,-806,-17267,-2817
13:20:26,-822,-17256,-2817
13:20:26,-822,-17256,-2817
13:20:26,-822,-17256,-2817
13:20:26,-822,-17256,-2817
13:20:26,-963,-17274,-2829
13:20:26,-963,-17274,-2829
13:20:26,-963,-17274,-2829
13:20:26,-963,-17274,-2829
13:20:26,-998,-17283,-2843
13:20:26,-998,-17283,-2843
13:20:26,-998,-17283,-2843
13:20:26,-998,-17283,-2843
13:20:26,-960,-17275,-2849
13:20:26,-960,-17275,-2849
13:20:26,-960,-17275,-2849
13:20:26,-960,-17275,-2849
13:20:26,-1038,-17260,-2826
13:20:26,-1038,-17260,-2826
13:20:26,-1038,-17260,-2826
13:20:26,-1038,-17260,-2826
13:20:26,-1084,-17254,-2801
13:20:26,-1084,-17254,-2801
13:20:26,-1084,-17254,-2801
13:20:26,-1084,-17254,-2801
13:20:26,-1065,-17232,-2770
13:20:26,-1065,-17232,-2770
13:20:26,-1065,-17232,-2770
13:20:26,-1065,-17232,-2770
13:20:26,-1195,-17217,-2732
13:20:26,-1195,-17217,-2732
13:20:26,-1195,-17217,-2732
13:20:26,-1195,-17217,-2732
13:20:26,-1192,-17204,-2723
13:20:26,-1192,-17204,-2723
13:20:26,-1192,-17204,-2723
13:20:26,-1192,-17204,-2723
13:20:26,-1117,-17198,-2692
13:20:26,-1117,-17198,-2692
13:20:26,-1117,-17198,-2692
13:20:26,-1117,-17198,-2692
13:20:26,-1176,-17174,-2664
13:20:26,-1176,-17174,-2664
13:20:26,-1176,-17174,-2664
13:20:26,-1176,-17174,-2664
13:20:26,-1235,-17163,-2633
13:20:26,-1235,-17163,-2633
13:20:26,-1235,-17163,-2633
13:20:26,-1235,-17163,-2633
13:20:26,-1270,-17164,-2608
13:20:26,-1270,-17164,-2608
13:20:26,-1270,-17164,-2608
13:20:26,-1270,-17164,-2608
13:20:26,-1275,-17161,-2574
13:20:26,-1275,-17161,-2574
13:20:26,-1275,-17161,-2574
13:20:26,-1275,-17161,-2574
13:20:26,-1274,-17162,-2521
13:20:26,-1274,-17162,-2521
13:20:26,-1274,-17162,-2521
13:20:26,-1274,-17162,-2521
13:20:26,-1351,-17150,-2439
13:20:26,-1351,-17150,-2439
13:20:26,-1351,-17150,-2439
13:20:26,-1351,-17150,-2439
13:20:26,-1316,-17137,-2382
13:20:26,-1316,-17137,-2382
13:20:26,-1316,-17137,-2382
13:20:26,-1316,-17137,-2382
13:20:26,-1402,-17125,-2373
13:20:26,-1402,-17125,-2373
13:20:26,-1402,-17125,-2373
13:20:26,-1402,-17125,-2373
13:20:26,-1435,-17125,-2389
13:20:26,-1435,-17125,-2389
13:20:26,-1435,-17125,-2389
13:20:26,-1435,-17125,-2389
13:20:26,-1397,-17113,-2414
13:20:26,-1397,-17113,-2414
13:20:26,-1397,-17113,-2414
13:20:26,-1397,-17113,-2414
13:20:26,-1469,-17099,-2396
13:20:26,-1469,-17099,-2396
13:20:26,-1469,-17099,-2396
13:20:26,-1469,-17099,-2396
13:20:26,-1401,-17073,-2342
13:20:26,-1401,-17073,-2342
13:20:26,-1401,-17073,-2342
13:20:26,-1401,-17073,-2342
13:20:26,-1453,-17055,-2277
13:20:26,-1453,-17055,-2277
13:20:26,-1453,-17055,-2277
13:20:26,-1453,-17055,-2277
13:20:26,-1542,-17046,-2231
13:20:26,-1542,-17046,-2231
13:20:26,-1542,-17046,-2231
13:20:26,-1542,-17046,-2231
13:20:26,-1358,-17038,-2177
13:20:26,-1358,-17038,-2177
13:20:26,-1358,-17038,-2177
13:20:26,-1358,-17038,-2177
13:20:26,-1451,-17026,-2155
13:20:26,-1451,-17026,-2155
13:20:26,-1451,-17026,-2155
13:20:26,-1451,-17026,-2155
13:20:26,-1572,-17021,-2119
13:20:26,-1572,-17021,-2119
13:20:26,-1572,-17021,-2119
13:20:26,-1572,-17021,-2119
13:20:26,-1507,-17019,-2102
13:20:26,-1507,-17019,-2102
13:20:26,-1507,-17019,-2102
13:20:26,-1507,-17019,-2102
13:20:26,-1503,-17013,-2065
13:20:26,-1503,-17013,-2065
13:20:26,-1503,-17013,-2065
13:20:26,-1503,-17013,-2065
13:20:26,-1461,-17005,-2042
13:20:26,-1461,-17005,-2042
13:20:26,-1461,-17005,-2042
13:20:26,-1461,-17005,-2042
13:20:26,-1473,-17039,-2109
13:20:26,-1473,-17039,-2109
13:20:26,-1473,-17039,-2109
13:20:26,-1473,-17039,-2109
13:20:26,-1536,-17181,-2443
13:20:26,-1536,-17181,-2443
13:20:26,-1536,-17181,-2443
13:20:26,-1536,-17181,-2443
13:20:26,-1546,-17335,-2810
13:20:26,-1546,-17335,-2810
13:20:26,-1546,-17335,-2810
13:20:26,-1546,-17335,-2810
13:20:26,-1553,-17391,-2944
13:20:26,-1553,-17391,-2944
13:20:26,-1553,-17391,-2944
13:20:26,-1553,-17391,-2944
13:20:26,-1587,-17393,-2987
13:20:26,-1587,-17393,-2987
13:20:26,-1587,-17393,-2987
13:20:26,-1587,-17393,-2987
13:20:26,-1486,-17385,-2941
13:20:26,-1486,-17385,-2941
13:20:26,-1486,-17385,-2941
13:20:26,-1486,-17385,-2941
13:20:26,-1441,-17355,-2859
13:20:26,-1441,-17355,-2859
13:20:26,-1441,-17355,-2859
13:20:26,-1441,-17355,-2859
13:20:26,-1521,-17309,-2752
13:20:26,-1521,-17309,-2752
13:20:26,-1521,-17309,-2752
13:20:26,-1521,-17309,-2752
13:20:26,-1538,-17295,-2698
13:20:26,-1538,-17295,-2698
13:20:26,-1538,-17295,-2698
13:20:26,-1538,-17295,-2698
13:20:26,-1478,-17294,-2688
13:20:26,-1478,-17294,-2688
13:20:26,-1478,-17294,-2688
13:20:26,-1478,-17294,-2688
13:20:26,-1650,-17307,-2719
13:20:26,-1650,-17307,-2719
13:20:26,-1650,-17307,-2719
13:20:26,-1650,-17307,-2719
13:20:26,-1496,-17307,-2716
13:20:26,-1496,-17307,-2716
13:20:26,-1496,-17307,-2716
13:20:26,-1496,-17307,-2716
13:20:26,-1442,-17291,-2682
13:20:26,-1442,-17291,-2682
13:20:26,-1442,-17291,-2682
13:20:26,-1442,-17291,-2682
13:20:26,-1478,-17281,-2634
13:20:26,-1478,-17281,-2634
13:20:26,-1478,-17281,-2634
13:20:26,-1478,-17281,-2634
13:20:26,-1492,-17267,-2630
13:20:26,-1492,-17267,-2630
13:20:26,-1492,-17267,-2630
13:20:26,-1492,-17267,-2630
13:20:26,-1471,-17286,-2645
13:20:26,-1471,-17286,-2645
13:20:26,-1471,-17286,-2645
13:20:26,-1471,-17286,-2645
13:20:26,-1387,-17303,-2692
13:20:26,-1387,-17303,-2692
13:20:26,-1387,-17303,-2692
13:20:27,-1387,-17303,-2692
13:20:27,-1500,-17301,-2713
13:20:27,-1500,-17301,-2713
13:20:27,-1500,-17301,-2713
13:20:27,-1500,-17301,-2713
13:20:27,-1594,-17298,-2713
13:20:27,-1594,-17298,-2713
13:20:27,-1594,-17298,-2713
13:20:27,-1594,-17298,-2713
13:20:27,-1390,-17284,-2654
13:20:27,-1390,-17284,-2654
13:20:27,-1390,-17284,-2654
13:20:27,-1390,-17284,-2654
13:20:27,-1448,-17267,-2603
13:20:27,-1448,-17267,-2603
13:20:27,-1448,-17267,-2603
13:20:27,-1448,-17267,-2603
13:20:27,-1404,-17238,-2542
13:20:27,-1404,-17238,-2542
13:20:27,-1404,-17238,-2542
13:20:27,-1404,-17238,-2542
13:20:27,-1320,-17218,-2484
13:20:27,-1320,-17218,-2484
13:20:27,-1320,-17218,-2484
13:20:27,-1320,-17218,-2484
13:20:27,-1417,-17199,-2451
13:20:27,-1417,-17199,-2451
13:20:27,-1417,-17199,-2451
13:20:27,-1417,-17199,-2451
13:20:27,-1393,-17198,-2416
13:20:27,-1393,-17198,-2416
13:20:27,-1393,-17198,-2416
13:20:27,-1393,-17198,-2416
13:20:27,-1412,-17190,-2403
13:20:27,-1412,-17190,-2403
13:20:27,-1412,-17190,-2403
13:20:27,-1412,-17190,-2403
13:20:27,-1357,-17192,-2394
13:20:27,-1357,-17192,-2394
13:20:27,-1357,-17192,-2394
13:20:27,-1357,-17192,-2394
13:20:27,-1346,-17179,-2369
13:20:27,-1346,-17179,-2369
13:20:27,-1346,-17179,-2369
13:20:27,-1346,-17179,-2369
13:20:27,-1278,-17175,-2354
13:20:27,-1278,-17175,-2354
13:20:27,-1278,-17175,-2354
13:20:27,-1278,-17175,-2354
13:20:27,-1322,-17163,-2360
13:20:27,-1322,-17163,-2360
13:20:27,-1322,-17163,-2360
13:20:27,-1322,-17163,-2360
13:20:27,-1301,-17161,-2350
13:20:27,-1301,-17161,-2350
13:20:27,-1301,-17161,-2350
13:20:27,-1301,-17161,-2350
13:20:27,-1322,-17158,-2348
13:20:27,-1322,-17158,-2348
13:20:27,-1322,-17158,-2348
13:20:27,-1322,-17158,-2348
13:20:27,-1359,-17146,-2313
13:20:27,-1359,-17146,-2313
13:20:27,-1359,-17146,-2313
13:20:27,-1359,-17146,-2313
13:20:27,-1296,-17144,-2292
13:20:27,-1296,-17144,-2292
13:20:27,-1296,-17144,-2292
13:20:27,-1296,-17144,-2292
13:20:27,-1364,-17153,-2280
13:20:27,-1364,-17153,-2280
13:20:27,-1364,-17153,-2280
13:20:27,-1364,-17153,-2280
13:20:27,-1210,-17139,-2259
13:20:27,-1210,-17139,-2259
13:20:27,-1210,-17139,-2259
13:20:27,-1210,-17139,-2259
13:20:27,-1347,-17135,-2250
13:20:27,-1347,-17135,-2250
13:20:27,-1347,-17135,-2250
13:20:27,-1347,-17135,-2250
13:20:27,-1278,-17130,-2216
13:20:27,-1278,-17130,-2216
13:20:27,-1278,-17130,-2216
13:20:27,-1278,-17130,-2216
13:20:27,-1305,-17115,-2187
13:20:27,-1305,-17115,-2187
13:20:27,-1305,-17115,-2187
13:20:27,-1305,-17115,-2187
13:20:27,-1131,-17103,-2149
13:20:27,-1131,-17103,-2149
13:20:27,-1131,-17103,-2149
13:20:27,-1131,-17103,-2149
13:20:27,-1246,-17100,-2116
13:20:27,-1246,-17100,-2116
13:20:27,-1246,-17100,-2116
13:20:27,-1246,-17100,-2116
13:20:27,-1123,-17073,-2056
13:20:27,-1123,-17073,-2056
13:20:27,-1123,-17073,-2056
13:20:27,-1123,-17073,-2056
13:20:27,-1192,-17057,-2009
13:20:27,-1192,-17057,-2009
13:20:27,-1192,-17057,-2009
13:20:27,-1192,-17057,-2009
13:20:27,-1110,-17041,-1990
13:20:27,-1110,-17041,-1990
13:20:27,-1110,-17041,-1990
13:20:27,-1110,-17041,-1990
13:20:27,-1109,-17040,-1965
13:20:27,-1109,-17040,-1965
13:20:27,-1109,-17040,-1965
13:20:27,-1109,-17040,-1965
13:20:27,-1057,-17081,-2059
13:20:27,-1057,-17081,-2059
13:20:27,-1057,-17081,-2059
13:20:27,-1057,-17081,-2059
13:20:27,-1036,-17254,-2482
13:20:27,-1036,-17254,-2482
13:20:27,-1036,-17254,-2482
13:20:27,-1036,-17254,-2482
13:20:27,-1083,-17412,-2851
13:20:27,-1083,-17412,-2851
13:20:27,-1083,-17412,-2851
13:20:27,-1083,-17412,-2851
13:20:27,-1108,-17473,-2992
13:20:27,-1108,-17473,-2992
13:20:27,-1108,-17473,-2992
13:20:27,-1108,-17473,-2992
13:20:27,-1051,-17484,-3021
13:20:27,-1051,-17484,-3021
13:20:27,-1051,-17484,-3021
13:20:27,-1051,-17484,-3021
13:20:27,-1002,-17463,-2977
13:20:27,-1002,-17463,-2977
13:20:27,-1002,-17463,-2977
13:20:27,-1002,-17463,-2977
13:20:27,-931,-17419,-2860
13:20:27,-931,-17419,-2860
13:20:27,-931,-17419,-2860
13:20:27,-931,-17419,-2860
13:20:27,-891,-17364,-2757
13:20:27,-891,-17364,-2757
13:20:27,-891,-17364,-2757
13:20:27,-891,-17364,-2757
13:20:27,-972,-17340,-2710
13:20:27,-972,-17340,-2710
13:20:27,-972,-17340,-2710
13:20:27,-972,-17340,-2710
13:20:27,-926,-17330,-2700
13:20:27,-926,-17330,-2700
13:20:27,-926,-17330,-2700
13:20:27,-926,-17330,-2700
13:20:27,-828,-17334,-2714
13:20:27,-828,-17334,-2714
13:20:27,-828,-17334,-2714
13:20:27,-828,-17334,-2714
13:20:27,-917,-17348,-2719
13:20:27,-917,-17348,-2719
13:20:27,-917,-17348,-2719
13:20:27,-917,-17348,-2719
13:20:27,-858,-17332,-2696
13:20:27,-858,-17332,-2696
13:20:27,-858,-17332,-2696
13:20:27,-858,-17332,-2696
13:20:27,-868,-17322,-2653
13:20:27,-868,-17322,-2653
13:20:27,-868,-17322,-2653
13:20:27,-868,-17322,-2653
13:20:27,-714,-17309,-2675
13:20:27,-714,-17309,-2675
13:20:27,-714,-17309,-2675
13:20:27,-714,-17309,-2675
13:20:27,-771,-17326,-2705
13:20:27,-771,-17326,-2705
13:20:27,-771,-17326,-2705
13:20:27,-771,-17326,-2705
13:20:27,-629,-17340,-2710
13:20:27,-629,-17340,-2710
13:20:27,-629,-17340,-2710
13:20:27,-629,-17340,-2710
13:20:27,-703,-17340,-2714
13:20:27,-703,-17340,-2714
13:20:27,-703,-17340,-2714
13:20:27,-703,-17340,-2714
13:20:27,-631,-17334,-2708
13:20:27,-631,-17334,-2708
13:20:27,-631,-17334,-2708
13:20:27,-631,-17334,-2708
13:20:27,-490,-17310,-2654
13:20:27,-490,-17310,-2654
13:20:27,-490,-17310,-2654
13:20:27,-490,-17310,-2654
13:20:27,-520,-17291,-2586
13:20:27,-520,-17291,-2586
13:20:27,-520,-17291,-2586
13:20:27,-520,-17291,-2586
13:20:27,-499,-17266,-2542
13:20:27,-499,-17266,-2542
13:20:27,-499,-17266,-2542
13:20:28,-499,-17266,-2542
13:20:28,-453,-17244,-2489
13:20:28,-453,-17244,-2489
13:20:28,-453,-17244,-2489
13:20:28,-453,-17244,-2489
13:20:28,-514,-17220,-2448
13:20:28,-514,-17220,-2448
13:20:28,-514,-17220,-2448
13:20:28,-514,-17220,-2448
13:20:28,-329,-17212,-2433
13:20:28,-329,-17212,-2433
13:20:28,-329,-17212,-2433
13:20:28,-329,-17212,-2433
13:20:28,-334,-17204,-2406
13:20:28,-334,-17204,-2406
13:20:28,-334,-17204,-2406
13:20:28,-334,-17204,-2406
13:20:28,-258,-17208,-2400
13:20:28,-258,-17208,-2400
13:20:28,-258,-17208,-2400
13:20:28,-258,-17208,-2400
13:20:28,-322,-17203,-2385
13:20:28,-322,-17203,-2385
13:20:28,-322,-17203,-2385
13:20:28,-322,-17203,-2385
13:20:28,-254,-17197,-2376
13:20:28,-254,-17197,-2376
13:20:28,-254,-17197,-2376
13:20:28,-254,-17197,-2376
13:20:28,-150,-17191,-2368
13:20:28,-150,-17191,-2368
13:20:28,-150,-17191,-2368
13:20:28,-150,-17191,-2368
13:20:28,-62,-17195,-2349
13:20:28,-62,-17195,-2349
13:20:28,-62,-17195,-2349
13:20:28,-62,-17195,-2349
13:20:28,12,-17182,-2355
13:20:28,12,-17182,-2355
13:20:28,12,-17182,-2355
13:20:28,12,-17182,-2355
13:20:28,74,-17183,-2356
13:20:28,74,-17183,-2356
13:20:28,74,-17183,-2356
13:20:28,74,-17183,-2356
13:20:28,61,-17181,-2355
13:20:28,61,-17181,-2355
13:20:28,61,-17181,-2355
13:20:28,61,-17181,-2355
13:20:28,109,-17184,-2367
13:20:28,109,-17184,-2367
13:20:28,109,-17184,-2367
13:20:28,109,-17184,-2367
13:20:28,99,-17177,-2366
13:20:28,99,-17177,-2366
13:20:28,99,-17177,-2366
13:20:28,99,-17177,-2366
13:20:28,154,-17180,-2371
13:20:28,154,-17180,-2371
13:20:28,154,-17180,-2371
13:20:28,154,-17180,-2371
13:20:28,268,-17172,-2342
13:20:28,268,-17172,-2342
13:20:28,268,-17172,-2342
13:20:28,268,-17172,-2342
13:20:28,298,-17153,-2304
13:20:28,298,-17153,-2304
13:20:28,298,-17153,-2304
13:20:28,298,-17153,-2304
13:20:28,305,-17156,-2281
13:20:28,305,-17156,-2281
13:20:28,305,-17156,-2281
13:20:28,305,-17156,-2281
13:20:28,433,-17134,-2267
13:20:28,433,-17134,-2267
13:20:28,433,-17134,-2267
13:20:28,433,-17134,-2267
13:20:28,440,-17144,-2305
13:20:28,440,-17144,-2305
13:20:28,440,-17144,-2305
13:20:28,440,-17144,-2305
13:20:28,446,-17244,-2548
13:20:28,446,-17244,-2548
13:20:28,446,-17244,-2548
13:20:28,446,-17244,-2548
13:20:28,548,-17406,-2923
13:20:28,548,-17406,-2923
13:20:28,548,-17406,-2923
13:20:28,548,-17406,-2923
13:20:28,674,-17502,-3132
13:20:28,674,-17502,-3132
13:20:28,674,-17502,-3132
13:20:28,674,-17502,-3132
13:20:28,747,-17540,-3201
13:20:28,747,-17540,-3201
13:20:28,747,-17540,-3201
13:20:28,747,-17540,-3201
13:20:28,759,-17545,-3214
13:20:28,759,-17545,-3214
13:20:28,759,-17545,-3214
13:20:28,759,-17545,-3214
13:20:28,763,-17519,-3167
13:20:28,763,-17519,-3167
13:20:28,763,-17519,-3167
13:20:28,763,-17519,-3167
13:20:28,810,-17495,-3106
13:20:28,810,-17495,-3106
13:20:28,810,-17495,-3106
13:20:28,810,-17495,-3106
13:20:28,909,-17482,-3074
13:20:28,909,-17482,-3074
13:20:28,909,-17482,-3074
13:20:28,909,-17482,-3074
13:20:28,892,-17481,-3065
13:20:28,892,-17481,-3065
13:20:28,892,-17481,-3065
13:20:28,892,-17481,-3065
13:20:28,1016,-17507,-3115
13:20:28,1016,-17507,-3115
13:20:28,1016,-17507,-3115
13:20:28,1016,-17507,-3115
13:20:28,1048,-17533,-3158
13:20:28,1048,-17533,-3158
13:20:28,1048,-17533,-3158
13:20:28,1048,-17533,-3158
13:20:28,1003,-17532,-3143
13:20:28,1003,-17532,-3143
13:20:28,1003,-17532,-3143
13:20:28,1003,-17532,-3143
13:20:28,1138,-17522,-3111
13:20:28,1138,-17522,-3111
13:20:28,1138,-17522,-3111
13:20:28,1138,-17522,-3111
13:20:28,1092,-17512,-3118
13:20:28,1092,-17512,-3118
13:20:28,1092,-17512,-3118
13:20:28,1092,-17512,-3118
13:20:28,1131,-17509,-3125
13:20:28,1131,-17509,-3125
13:20:28,1131,-17509,-3125
13:20:28,1131,-17509,-3125
13:20:28,1270,-17512,-3118
13:20:28,1270,-17512,-3118
13:20:28,1270,-17512,-3118
13:20:28,1270,-17512,-3118
13:20:28,1371,-17515,-3122
13:20:28,1371,-17515,-3122
13:20:28,1371,-17515,-3122
13:20:28,1371,-17515,-3122
13:20:28,1331,-17506,-3090
13:20:28,1331,-17506,-3090
13:20:28,1331,-17506,-3090
13:20:28,1331,-17506,-3090
13:20:28,1461,-17490,-3048
13:20:28,1461,-17490,-3048
13:20:28,1461,-17490,-3048
13:20:28,1461,-17490,-3048
13:20:28,1353,-17472,-2982
13:20:28,1353,-17472,-2982
13:20:28,1353,-17472,-2982
13:20:28,1353,-17472,-2982
13:20:28,1415,-17448,-2929
13:20:28,1415,-17448,-2929
13:20:28,1415,-17448,-2929
13:20:28,1415,-17448,-2929
13:20:28,1522,-17425,-2879
13:20:28,1522,-17425,-2879
13:20:28,1522,-17425,-2879
13:20:28,1522,-17425,-2879
13:20:28,1490,-17408,-2816
13:20:28,1490,-17408,-2816
13:20:28,1490,-17408,-2816
13:20:28,1490,-17408,-2816
13:20:28,1684,-17394,-2770
13:20:28,1684,-17394,-2770
13:20:28,1684,-17394,-2770
13:20:28,1684,-17394,-2770
13:20:28,1635,-17368,-2741
13:20:28,1635,-17368,-2741
13:20:28,1635,-17368,-2741
13:20:28,1635,-17368,-2741
13:20:28,1576,-17368,-2692
13:20:28,1576,-17368,-2692
13:20:28,1576,-17368,-2692
13:20:28,1576,-17368,-2692
13:20:28,1650,-17352,-2666
13:20:28,1650,-17352,-2666
13:20:28,1650,-17352,-2666
13:20:28,1650,-17352,-2666
13:20:28,1745,-17357,-2637
13:20:28,1745,-17357,-2637
13:20:28,1745,-17357,-2637
13:20:28,1745,-17357,-2637
13:20:28,1670,-17331,-2624
13:20:28,1670,-17331,-2624
13:20:28,1670,-17331,-2624
13:20:28,1670,-17331,-2624
13:20:28,1631,-17342,-2616
13:20:28,1631,-17342,-2616
13:20:29,1631,-17342,-2616
13:20:29,1631,-17342,-2616
13:20:29,1735,-17339,-2626
13:20:29,1735,-17339,-2626
13:20:29,1735,-17339,-2626
13:20:29,1735,-17339,-2626
13:20:29,1692,-17350,-2637
13:20:29,1692,-17350,-2637
13:20:29,1692,-17350,-2637
13:20:29,1692,-17350,-2637
13:20:29,1684,-17351,-2635
13:20:29,1684,-17351,-2635
13:20:29,1684,-17351,-2635
13:20:29,1684,-17351,-2635
13:20:29,1765,-17346,-2644
13:20:29,1765,-17346,-2644
13:20:29,1765,-17346,-2644
13:20:29,1765,-17346,-2644
13:20:29,1758,-17347,-2628
13:20:29,1758,-17347,-2628
13:20:29,1758,-17347,-2628
13:20:29,1758,-17347,-2628
